name,ra,dec,nuclear,any_posterior,best_cat,best_cat_release,extra_cat_cols,high_host_confidence,host_2_total_posterior,host_absmag_mean,host_any_non_ratio,host_name,host_objID,host_offset_mean,host_prob_ratio,host_redshift_mean,host_total_posterior,idx,missedcat_posterior,none_posterior,query_time,smallcone_posterior,2MASS,Bmag,Dist,GWGC,HyperLEDA,M*,PAHyp,PGC,SDSS-DR16Q,Type,WISExSCOS,dec_ivar,dered_flux_r,dered_mag_r,e_Bmag,e_M*,e_logd25Hyp,e_logr25Hyp,f_M*,f_dL,fitbits,flux_ivar_r,flux_r,host_2_absmag_info,host_2_absmag_mean,host_2_absmag_std,host_2_dec,host_2_name,host_2_objID,host_2_offset_info,host_2_offset_mean,host_2_offset_posterior,host_2_offset_std,host_2_ra,host_2_redshift_info,host_2_redshift_mean,host_2_redshift_std,host_absmag_info,host_absmag_std,host_dec,host_offset_info,host_offset_posterior,host_offset_std,host_ra,host_redshift_info,host_redshift_std,logd25Hyp,logr25Hyp,mag_r,nobs_g,nobs_r,nobs_z,ra_ivar,redshift,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,shape_r,shape_r_ivar,type,z_phot_mean,z_phot_median,z_phot_std,z_spec
15DYSEbzq,215.45674863202905,7.164989856613642,False,0.9999999999300937,decals,dr9,"{'shape_r_ivar': 6616.374, 'dec_ivar': 75751830000.0, 'shape_e2': -0.069502, 'ra_ivar': 97488490000.0, 'flux_r': 9.010866, 'nobs_g': 3, 'shape_e2_ivar': 9158.536, 'flux_ivar_r': 104.1082, 'dered_mag_r': 20.054895, 'nobs_z': 4, 'shape_r': 1.31977, 'z_phot_std': 0.083349, 'shape_e1_ivar': 13323.16, 'nobs_r': 3, 'z_phot_median': 0.378887, 'z_spec': -99.0, 'shape_e1': 0.101147, 'fitbits': 2, 'type': 'EXP', 'z_phot_mean': 0.371462, 'mag_r': 20.113083, 'dered_flux_r': 9.506963}",True,0.0,-21.440401442482905,14304875029.505583,9906624204969038,9906624204969038,8.807584010566332,inf,0.371462,0.9999999999300937,30,2.3302079369619787e-11,6.990623810885935e-11,1.72151517868042,2.3302079369619787e-11,,,,,,,,,,,,75751830000.0,9.506963,20.054895,,,,,,,2.0,104.1082,9.010866,r,-20.128371077985772,1.1962249999999999,7.207066012336339,,9906624205029947,,278.9948775503556,0.0,0.09602427993838562,215.52234517680785,PHOT,0.982508,0.170718,r,1.00274475,7.165438743914836,,0.9999999999300937,0.09836045851199816,215.4543245061039,PHOT,0.083349,,,20.113083,3.0,3.0,4.0,97488490000.0,,0.101147,13323.16,-0.069502,9158.536,1.31977,6616.374,EXP,0.371462,0.378887,0.083349,-99.0
15EYSEcji,264.4859769697505,32.49020021404632,False,0.9999999999999916,decals,dr9,"{'shape_r_ivar': 1931.0463, 'dec_ivar': 26849760000.0, 'shape_e2': 0.0, 'ra_ivar': 26131888000.0, 'flux_r': 2.281555, 'nobs_g': 4, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 240.42278, 'dered_mag_r': 21.515238, 'nobs_z': 2, 'shape_r': 0.46259, 'z_phot_std': 0.137592, 'shape_e1_ivar': 0.0, 'nobs_r': 5, 'z_phot_median': 0.461116, 'z_spec': -99, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.459014, 'mag_r': 21.604422, 'dered_flux_r': 2.476878}",True,0.0,-20.523789721666486,118060609971121.83,9907732630999432,9907732630999432,0.15564529344601813,inf,0.459014,0.9999832633429906,31,2.8234085307103307e-15,8.470225592130992e-15,1.6477887630462646,2.8234085307103307e-15,,,,,,,,,,,,26849760000.0,2.476878,21.515238,,,,,,,0.0,240.42278,2.281555,r,-19.48535669768108,1.06669675,32.560153249488906,,9907732631060613,,297.65633868440983,0.0,0.09553457830854577,264.5382551229519,PHOT,0.284092,0.133983,r,1.0757619,32.49019051452959,,0.9999832633429906,0.07689589989441621,264.48601153566983,PHOT,0.137592,,,21.604422,4.0,5.0,2.0,26131888000.0,,0.0,0.0,0.0,0.0,0.46259,1931.0463,REX,0.459014,0.461116,0.137592,-99.0
15DYSEbuo,257.6436166955522,20.425813556960033,True,0.9999999999999898,decals,dr9,"{'shape_r_ivar': 8526.864, 'dec_ivar': 435743420000.0, 'shape_e2': -0.267645, 'ra_ivar': 178848240000.0, 'flux_r': 8.744523, 'nobs_g': 4, 'shape_e2_ivar': 9544.902, 'flux_ivar_r': 166.80344, 'dered_mag_r': 20.011772, 'nobs_z': 3, 'shape_r': 1.219057, 'z_phot_std': 0.076699, 'shape_e1_ivar': 9133.304, 'nobs_r': 3, 'z_phot_median': 0.231105, 'z_spec': -99, 'shape_e1': -0.487735, 'fitbits': 0, 'type': 'EXP', 'z_phot_mean': 0.235246, 'mag_r': 20.14566, 'dered_flux_r': 9.892165}",True,0.0,-20.34062235918566,97597479964710.38,9906629066097807,9906629066097807,0.32996241747320415,inf,0.235246,0.9999067709891327,32,3.4153887319002266e-15,1.024616619570068e-14,1.8398089408874512,3.4153887319002266e-15,,,,,,,,,,,,435743420000.0,9.892165,20.011772,,,,,,,0.0,166.80344,8.744523,r,-19.651093354891092,1.20583145,20.504900124784317,,9906629066098408,,297.3684432632814,0.0,0.09915751764442952,257.669067221328,PHOT,0.883381,0.3371,r,1.0005886000000002,20.42586827965193,,0.9999067709891327,0.09429851596427037,257.64369073183866,PHOT,0.076699,,,20.14566,4.0,3.0,3.0,178848240000.0,,-0.487735,9133.304,-0.267645,9544.902,1.219057,8526.864,EXP,0.235246,0.231105,0.076699,-99.0
15EYSEcjc,216.4060621811675,23.066999477901792,False,0.9999999999802773,decals,dr9,"{'shape_r_ivar': 575.67914, 'dec_ivar': 6547579000.0, 'shape_e2': -0.215093, 'ra_ivar': 4987799600.0, 'flux_r': 2.332208, 'nobs_g': 3, 'shape_e2_ivar': 864.40106, 'flux_ivar_r': 85.77205, 'dered_mag_r': 21.47513, 'nobs_z': 4, 'shape_r': 1.648984, 'z_phot_std': 0.166911, 'shape_e1_ivar': 957.9002, 'nobs_r': 3, 'z_phot_median': 0.639644, 'z_spec': -99.0, 'shape_e1': -0.108277, 'fitbits': 0, 'type': 'EXP', 'z_phot_mean': 0.642953, 'mag_r': 21.580582, 'dered_flux_r': 2.570086}",True,0.0,-21.446420406328805,50702899679.6356,9906629933532626,9906629933532626,8.754506697035849,inf,0.642953,0.9999999999802773,33,6.574245958967111e-12,1.972273787690133e-11,1.7382829189300537,6.574245958967111e-12,,,,,,,,,,,,6547579000.0,2.570086,21.47513,,,,,,,0.0,85.77205,2.332208,r,-20.244978985321335,1.1898481500000002,23.07760064331709,,9906629933532055,,111.96300151239039,0.0,0.09407391433676375,216.37428201787367,PHOT,0.978515,0.11279,r,1.0737565,23.067691347431182,,0.9999999999802773,0.09359163480989605,216.40352866920492,PHOT,0.166911,,,21.580582,3.0,3.0,4.0,4987799600.0,,-0.108277,957.9002,-0.215093,864.40106,1.648984,575.67914,EXP,0.642953,0.639644,0.166911,-99.0
15CYSEbqs,188.3847557519144,27.46096015037122,False,0.9999999999999895,decals,dr9,"{'shape_r_ivar': 0.0, 'dec_ivar': 19628622000.0, 'shape_e2': 0.0, 'ra_ivar': 24734622000.0, 'flux_r': 0.924077, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 459.3039, 'dered_mag_r': 22.553982, 'nobs_z': 4, 'shape_r': 0.0, 'z_phot_std': 0.241583, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.523848, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'PSF', 'z_phot_mean': 0.576523, 'mag_r': 22.58573, 'dered_flux_r': 0.951496}",True,0.0,-20.079945819708097,94497987464885.69,9906631465438851,9906631465438851,0.12291316630520806,inf,0.576523,0.9999999999999895,34,3.5274119827916177e-15,1.0582235948374852e-14,2.1051998138427734,3.5274119827916177e-15,,,,,,,,,,,,19628622000.0,0.951496,22.553982,,,,,,,0.0,459.3039,0.924077,r,-20.967583368432656,1.1776315000000002,27.43310909817242,,9906631465439034,,105.66684865129938,0.0,0.10073160252807298,188.3951990759423,PHOT,1.169222,0.547004,r,1.1276991,27.46095745844354,,0.9999999999999895,0.06566982587333382,188.384745202138,PHOT,0.241583,,,22.58573,3.0,3.0,4.0,24734622000.0,,0.0,0.0,0.0,0.0,0.0,0.0,PSF,0.576523,0.523848,0.241583,-99.0
15EYSEciu,217.3793260728193,24.33758842924641,False,0.9999999999999852,decals,dr9,"{'shape_r_ivar': 12165.775, 'dec_ivar': 208719400000.0, 'shape_e2': 0.0, 'ra_ivar': 265689280000.0, 'flux_r': 2.873986, 'nobs_g': 5, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 463.28815, 'dered_mag_r': 21.284245, 'nobs_z': 4, 'shape_r': 0.285344, 'z_phot_std': 0.071085, 'shape_e1_ivar': 0.0, 'nobs_r': 5, 'z_phot_median': 0.822057, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.829206, 'mag_r': 21.353788, 'dered_flux_r': 3.064096}",True,0.0,-22.314129552538176,67727691655983.09,9906630366728001,9906630366728001,0.20036002657016644,inf,0.829206,0.9999999999999852,35,4.921669780604159e-15,1.4765009341812476e-14,1.7525711059570312,4.921669780604159e-15,,,,,,,,,,,,208719400000.0,3.064096,21.284245,,,,,,,0.0,463.28815,2.873986,r,-20.693030246518532,1.1850662,24.389592325960084,,9906630452841074,,296.4811270571273,0.0,0.09489117003309405,217.44942923496296,PHOT,1.115721,0.359736,r,1.06421225,24.33760956340982,,0.9999999999999852,0.0857091567527243,217.37927968995396,PHOT,0.071085,,,21.353788,5.0,5.0,4.0,265689280000.0,,0.0,0.0,0.0,0.0,0.285344,12165.775,REX,0.829206,0.822057,0.071085,-99.0
15DYSEbxl,210.33326995867918,30.594021059460886,False,0.9999999999999318,decals,dr9,"{'shape_r_ivar': 1548.5612, 'dec_ivar': 20160606000.0, 'shape_e2': 0.0, 'ra_ivar': 25307314000.0, 'flux_r': 1.772534, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 171.2713, 'dered_mag_r': 21.84373, 'nobs_z': 2, 'shape_r': 0.350916, 'z_phot_std': 0.146887, 'shape_e1_ivar': 0.0, 'nobs_r': 2, 'z_phot_median': 0.510383, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.511886, 'mag_r': 21.878513, 'dered_flux_r': 1.830239}",True,0.0,-20.47871139900179,14669031276997.459,9906632462439165,9906632462439165,0.681346294942415,inf,0.511886,0.9999999999999318,37,2.2723609149024815e-14,6.817082744707445e-14,1.7266008853912354,2.2723609149024815e-14,,,,,,,,,,,,20160606000.0,1.830239,21.84373,,,,,,,0.0,171.2713,1.772534,r,-22.60313537765296,0.79450195,30.641029236375363,,9906632543834224,,298.3401926896081,0.0,0.09081675417911461,210.41257660770907,PHOT,0.107966,0.023242,r,1.0921865000000002,30.5938366295542,,0.9999999999999318,0.09395528180598577,210.33331470231676,PHOT,0.146887,,,21.878513,3.0,2.0,2.0,25307314000.0,,0.0,0.0,0.0,0.0,0.350916,1548.5612,REX,0.511886,0.510383,0.146887,-99.0
15EYSEccq,240.4779333370553,17.110069131048327,False,0.999999999999982,decals,dr9,"{'shape_r_ivar': 1509.0059, 'dec_ivar': 54020630000.0, 'shape_e2': -0.297405, 'ra_ivar': 63423164000.0, 'flux_r': 2.501315, 'nobs_g': 5, 'shape_e2_ivar': 514.54803, 'flux_ivar_r': 216.04419, 'dered_mag_r': 21.411358, 'nobs_z': 3, 'shape_r': 0.571886, 'z_phot_std': 0.120813, 'shape_e1_ivar': 331.26346, 'nobs_r': 3, 'z_phot_median': 0.321037, 'z_spec': -99.0, 'shape_e1': 0.08509, 'fitbits': 0, 'type': 'DEV', 'z_phot_mean': 0.341442, 'mag_r': 21.50458, 'dered_flux_r': 2.725567}",True,0.0,-19.86991700563118,55633037957720.94,9906627808987865,9906627808987865,0.3257999759469481,inf,0.341442,0.9999999999999819,38,5.991643555159588e-15,1.7974930665478762e-14,1.7679572105407715,5.991643555159588e-15,,,,,,,,,,,,54020630000.0,2.725567,21.411358,,,,,,,0.0,216.04419,2.501315,r,-20.223492200889037,1.1296504,17.191356678546196,,9906627899297298,,298.1246254471479,0.0,0.09958774516809689,240.4944883553604,PHOT,0.617894,0.308947,r,1.0705679000000001,17.109983559252715,,0.9999999999999819,0.09598138923841648,240.47794414081164,PHOT,0.120813,,,21.50458,5.0,3.0,3.0,63423164000.0,,0.08509,331.26346,-0.297405,514.54803,0.571886,1509.0059,DEV,0.341442,0.321037,0.120813,-99.0
15EYSEclm,188.32595633699856,27.629565809034155,False,0.999999999999979,decals,dr9,"{'shape_r_ivar': 39782.29, 'dec_ivar': 670680100000.0, 'shape_e2': 0.152174, 'ra_ivar': 465851550000.0, 'flux_r': 20.45587, 'nobs_g': 3, 'shape_e2_ivar': 79524.01, 'flux_ivar_r': 69.23474, 'dered_mag_r': 19.186972, 'nobs_z': 4, 'shape_r': 1.379773, 'z_phot_std': 0.021607, 'shape_e1_ivar': 77424.17, 'nobs_r': 3, 'z_phot_median': 0.099567, 'z_spec': -99.0, 'shape_e1': -0.169326, 'fitbits': 0, 'type': 'SER', 'z_phot_mean': 0.094417, 'mag_r': 19.222956, 'dered_flux_r': 21.145178}",True,0.0,-18.995321627333777,47709157225308.59,9906631549193096,9906631549193096,0.8680324837188189,inf,0.094417,0.999999999999979,2,6.98677890617822e-15,2.0960336718534662e-14,1.6707000732421875,6.98677890617822e-15,,,,,,,,,,,,670680100000.0,21.145178,19.186972,,,,,,,0.0,69.23474,20.45587,r,-20.562504522842097,1.15293715,27.68461364292416,,9906631549194306,,291.82186947934866,0.0,0.09470582158567228,188.39313530025075,PHOT,0.83633,0.418165,r,0.9593486000000001,27.629326717752758,,0.999999999999979,0.0990195684377604,188.3259595081424,PHOT,0.021607,,,19.222956,3.0,3.0,4.0,465851550000.0,,-0.169326,77424.17,0.152174,79524.01,1.379773,39782.29,SER,0.094417,0.099567,0.021607,-99.0
15EYSEcpg,263.5871030942044,31.793890457803275,False,0.9999999999690925,decals,dr9,"{'shape_r_ivar': 20226.549, 'dec_ivar': 4613010400000.0, 'shape_e2': -0.274628, 'ra_ivar': 6570408000000.0, 'flux_r': 298.1266, 'nobs_g': 4, 'shape_e2_ivar': 1685487.6, 'flux_ivar_r': 12.407635, 'dered_mag_r': 16.213795, 'nobs_z': 5, 'shape_r': 10.173003, 'z_phot_std': 0.014231, 'shape_e1_ivar': 1150217.2, 'nobs_r': 4, 'z_phot_median': 0.104123, 'z_spec': -99.0, 'shape_e1': 0.098849, 'fitbits': 136, 'type': 'SER', 'z_phot_mean': 0.104618, 'mag_r': 16.314, 'dered_flux_r': 326.95047}",True,0.0,-22.206144285410208,32354564968.64389,9906632879047522,9906632879047522,59.20053717549458,inf,0.104618,0.9999999999690925,4,1.0302513220192499e-11,3.09075396605775e-11,1.8836791515350342,1.0302513220192499e-11,,,,,,,,,,,,4613010400000.0,326.95047,16.213795,,,,,,,136.0,12.407635,298.1266,r,-19.49976045197409,1.1926195,31.739876998498165,,9906632879048622,,243.50637645163462,0.0,0.09600971792644808,263.6349918217552,PHOT,0.756139,0.226578,r,0.8106897500000001,31.777447099317826,,0.9999999999690925,0.09861567778172353,263.58709712770406,PHOT,0.014231,,,16.314,4.0,4.0,5.0,6570408000000.0,,0.098849,1150217.2,-0.274628,1685487.6,10.173003,20226.549,SER,0.104618,0.104123,0.014231,-99.0
15FYSEcsj,253.50772899766466,56.18681985496749,False,0.9999999999999707,decals,dr9,"{'shape_r_ivar': 6803.8076, 'dec_ivar': 260676850000.0, 'shape_e2': 0.059802, 'ra_ivar': 202082200000.0, 'flux_r': 3.303035, 'nobs_g': 3, 'shape_e2_ivar': 530.8064, 'flux_ivar_r': 188.67592, 'dered_mag_r': 21.157915, 'nobs_z': 5, 'shape_r': 0.354988, 'z_phot_std': 0.133234, 'shape_e1_ivar': 761.8243, 'nobs_r': 4, 'z_phot_median': 0.762778, 'z_spec': -99, 'shape_e1': -0.351349, 'fitbits': 0, 'type': 'DEV', 'z_phot_mean': 0.755022, 'mag_r': 21.202717, 'dered_flux_r': 3.442184}",True,0.0,-22.19029603301956,34032400374485.58,9907739005682562,9907739005682562,0.23179803800670395,inf,0.755022,0.9999999999999707,5,9.79458779473066e-15,2.938376338419198e-14,1.5387170314788818,9.79458779473066e-15,,,,,,,,,,,,260676850000.0,3.442184,21.157915,,,,,,,0.0,188.67592,3.303035,r,-20.389330450865188,1.1889312,56.24206467101358,,9907739005620349,,297.9137661667848,0.0,0.07930680470610785,253.39692971528805,PHOT,1.025542,0.162139,r,1.05789575,56.18675889761734,,0.9999999999999707,0.09231161486596694,253.5077434218136,PHOT,0.133234,,,21.202717,3.0,4.0,5.0,202082200000.0,,-0.351349,761.8243,0.059802,530.8064,0.354988,6803.8076,DEV,0.755022,0.762778,0.133234,-99.0
15EYSEcln,207.61717429023653,49.70540041983008,False,0.9999999999999825,decals,dr9,"{'shape_r_ivar': 0.0, 'dec_ivar': 23280919000.0, 'shape_e2': 0.0, 'ra_ivar': 22778474000.0, 'flux_r': 1.510651, 'nobs_g': 3, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 150.25908, 'dered_mag_r': 22.022213, 'nobs_z': 3, 'shape_r': 0.0, 'z_phot_std': 0.244315, 'shape_e1_ivar': 0.0, 'nobs_r': 3, 'z_phot_median': 0.880025, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'PSF', 'z_phot_mean': 0.855153, 'mag_r': 22.05209, 'dered_flux_r': 1.552798}",True,0.0,-21.65857141682571,56820548082835.7,9907737517624067,9907737517624067,0.21094840950200422,inf,0.855153,0.9999999999999825,6,5.8664223521282875e-15,1.7599267056384863e-14,1.3755347728729248,5.8664223521282875e-15,,,,,,,,,,,,23280919000.0,1.552798,22.022213,,,,,,,0.0,150.25908,1.510651,r,-14.821403532810706,1.0367300000000002,49.67246052865708,,9907737517622777,,299.15397380276795,0.0,0.07177238454350604,207.49924710205448,PHOT,0.029496,0.014748,r,1.10111065,49.7053460014173,,0.9999999999999825,0.09407543661107323,207.61718749185937,PHOT,0.244315,,,22.05209,3.0,3.0,3.0,22778474000.0,,0.0,0.0,0.0,0.0,0.0,0.0,PSF,0.855153,0.880025,0.244315,-99.0
15EYSEcpk,242.01039335915178,5.259274761857142,False,0.9999999999497586,decals,dr9,"{'shape_r_ivar': 789.1448, 'dec_ivar': 21163842000.0, 'shape_e2': -0.439284, 'ra_ivar': 22785716000.0, 'flux_r': 3.228575, 'nobs_g': 2, 'shape_e2_ivar': 904.2016, 'flux_ivar_r': 150.69862, 'dered_mag_r': 21.102457, 'nobs_z': 2, 'shape_r': 1.119988, 'z_phot_std': 0.078359, 'shape_e1_ivar': 638.6969, 'nobs_r': 3, 'z_phot_median': 0.333292, 'z_spec': -99.0, 'shape_e1': 0.01685, 'fitbits': 0, 'type': 'EXP', 'z_phot_mean': 0.337965, 'mag_r': 21.227472, 'dered_flux_r': 3.622574}",True,0.0,-20.15292073651365,19903927363.731026,9906623460870391,9906623460870391,4.842997701861924,inf,0.337965,0.9999999998533706,7,1.6747113633663415e-11,5.0241340900990246e-11,1.8340349197387695,1.6747113633663415e-11,,,,,,,,,,,,21163842000.0,3.622574,21.102457,,,,,,,0.0,150.69862,3.228575,r,-20.52690594990983,1.16538725,5.259596555265061,,9906623460870461,,5.996969243049886,0.0,0.09519101748185267,242.01203498820192,PHOT,0.905729,0.207222,r,1.05512285,5.25922695189869,,0.9999999998533706,0.0960217678780939,242.00904420902967,PHOT,0.078359,,,21.227472,2.0,3.0,2.0,22785716000.0,,0.01685,638.6969,-0.439284,904.2016,1.119988,789.1448,EXP,0.337965,0.333292,0.078359,-99.0
15EYSEcjl,333.98083665776727,0.7267885926578304,False,0.999999999999982,decals,dr9,"{'shape_r_ivar': 736.97876, 'dec_ivar': 2447997000.0, 'shape_e2': 0.0, 'ra_ivar': 2427774200.0, 'flux_r': 0.420145, 'nobs_g': 6, 'shape_e2_ivar': 0.0, 'flux_ivar_r': 719.49036, 'dered_mag_r': 23.321274, 'nobs_z': 6, 'shape_r': 0.736964, 'z_phot_std': 0.266578, 'shape_e1_ivar': 0.0, 'nobs_r': 6, 'z_phot_median': 0.821298, 'z_spec': -99.0, 'shape_e1': 0.0, 'fitbits': 0, 'type': 'REX', 'z_phot_mean': 0.85626, 'mag_r': 23.441502, 'dered_flux_r': 0.469343}",True,0.0,-20.362972085600834,55713812601793.16,9906621787875176,9906621787875176,0.6135421653179541,inf,0.85626,0.999999999999982,9,5.982956788755091e-15,1.7948870366265275e-14,2.4453089237213135,5.982956788755091e-15,,,,,,,,,,,,2447997000.0,0.469343,23.321274,,,,,,,0.0,719.49036,0.420145,r,-20.051726091204877,1.1557804,0.8048508824536424,,9906621787930969,,296.2758836997662,0.0,0.10210521048720506,334.00690140636607,PHOT,0.705406,0.146306,r,1.1660637,0.7267390193619772,,0.999999999999982,0.10002090949349877,333.98067616590697,PHOT,0.266578,,,23.441502,6.0,6.0,6.0,2427774200.0,,0.0,0.0,0.0,0.0,0.736964,736.97876,REX,0.85626,0.821298,0.266578,-99.0
15EYSEcmf,336.65093152190497,17.34323028457021,False,0.9999999999999408,decals,dr9,"{'shape_r_ivar': 4191.607, 'dec_ivar': 5776250000000.0, 'shape_e2': -0.060727, 'ra_ivar': 3851814400000.0, 'flux_r': 258.7819, 'nobs_g': 2, 'shape_e2_ivar': 390623.7, 'flux_ivar_r': 6.103935, 'dered_mag_r': 16.334797, 'nobs_z': 2, 'shape_r': 9.48578, 'z_phot_std': 0.024598, 'shape_e1_ivar': 695774.1, 'nobs_r': 2, 'z_phot_median': 0.106797, 'z_spec': -99.0, 'shape_e1': -0.254619, 'fitbits': 8, 'type': 'SER', 'z_phot_mean': 0.108074, 'mag_r': 16.467665, 'dered_flux_r': 292.47003}",True,0.0,-22.160703943031546,16889405458609.816,9906627923415069,9906627923415069,12.311336234668042,inf,0.108074,0.9983834314975428,11,1.973623844546809e-14,5.920871533640426e-14,1.7001218795776367,1.973623844546809e-14,,,,,,,,,,,,5776250000000.0,292.47003,16.334797,,,,,,,8.0,6.103935,258.7819,r,-19.345915971187406,1.20047005,17.42430293932393,,9906628013593601,,297.20274793658746,0.0,0.09958364634465677,336.66725390356635,PHOT,0.757038,0.344113,r,0.8167398499999999,17.34047336689294,,0.9983834314975428,0.09705449227679316,336.6488106231074,PHOT,0.024598,,,16.467665,2.0,2.0,2.0,3851814400000.0,,-0.254619,695774.1,-0.060727,390623.7,9.48578,4191.607,SER,0.108074,0.106797,0.024598,-99.0
15EYSEcli,247.4259100969793,39.61471427862601,False,0.9999999999999576,decals,dr9,"{'shape_r_ivar': 27.56112, 'dec_ivar': 5683096000.0, 'shape_e2': -0.401303, 'ra_ivar': 4325866000.0, 'flux_r': 3.344409, 'nobs_g': 4, 'shape_e2_ivar': 356.36447, 'flux_ivar_r': 16.367346, 'dered_mag_r': 21.17215, 'nobs_z': 3, 'shape_r': 3.358617, 'z_phot_std': 0.195416, 'shape_e1_ivar': 213.69005, 'nobs_r': 2, 'z_phot_median': 0.282007, 'z_spec': -99.0, 'shape_e1': -0.149955, 'fitbits': 2, 'type': 'DEV', 'z_phot_mean': 0.300968, 'mag_r': 21.189201, 'dered_flux_r': 3.397352}",True,0.0,-19.791380143815243,23593681871518.26,9907734767668377,9907734767668377,3.3068807634654322,inf,0.300968,0.9999999999999555,13,1.4128076115822828e-14,4.2384228347468485e-14,1.6161301136016846,1.4128076115822828e-14,,,,,,,,,,,,5683096000.0,3.397352,21.17215,,,,,,,2.0,16.367346,3.344409,r,-21.224643478498802,1.1022829,39.68931723019265,,9907734840541518,,299.5695925448925,0.0,0.09650453159585849,247.47378625063283,PHOT,0.733254,0.087787,r,1.0586075,39.61477688767009,,0.9999999999999555,0.07756594660951309,247.4270981557432,PHOT,0.150484,,,21.189201,4.0,2.0,3.0,4325866000.0,,-0.149955,213.69005,-0.401303,356.36447,3.358617,27.56112,DEV,0.300968,0.282007,0.195416,-99.0
15FYSEcte,193.7643330020499,28.309796784845908,False,0.9999999999999349,decals,dr9,"{'shape_r_ivar': 15026.658, 'dec_ivar': 343620550000.0, 'shape_e2': -0.283233, 'ra_ivar': 573204700000.0, 'flux_r': 6.200422, 'nobs_g': 3, 'shape_e2_ivar': 2182.6362, 'flux_ivar_r': 233.62143, 'dered_mag_r': 20.490274, 'nobs_z': 5, 'shape_r': 0.505545, 'z_phot_std': 0.050817, 'shape_e1_ivar': 2781.1575, 'nobs_r': 3, 'z_phot_median': 0.153155, 'z_spec': -99.0, 'shape_e1': 0.27921, 'fitbits': 0, 'type': 'EXP', 'z_phot_mean': 0.161086, 'mag_r': 20.518948, 'dered_flux_r': 6.366349}",True,0.0,-18.945469767434176,15358301782403.258,9906631717358197,9906631717358197,0.4510889671042168,inf,0.161086,0.9999999999999349,14,2.1703788482345597e-14,6.511136544703678e-14,1.6288549900054932,2.1703788482345597e-14,,,,,,,,,,,,343620550000.0,6.366349,20.490274,,,,,,,0.0,233.62143,6.200422,r,-21.321777278100416,1.076873,28.366048142994405,,9906631717359324,,295.35517591318813,0.0,0.09335524307892588,193.8321859587204,PHOT,0.627975,0.028649,r,1.0245137,28.309799198113428,,0.9999999999999349,0.08782360643373342,193.764193846052,PHOT,0.050817,,,20.518948,3.0,3.0,5.0,573204700000.0,,0.27921,2781.1575,-0.283233,2182.6362,0.505545,15026.658,EXP,0.161086,0.153155,0.050817,-99.0
15EYSEcjw,342.751422994837,9.64305619537568,False,0.9999999999999922,decals,dr9,"{'shape_r_ivar': 8737.926, 'dec_ivar': 287108070000.0, 'shape_e2': -0.056993, 'ra_ivar': 354507750000.0, 'flux_r': 5.308818, 'nobs_g': 4, 'shape_e2_ivar': 2458.1836, 'flux_ivar_r': 236.11942, 'dered_mag_r': 20.497356, 'nobs_z': 4, 'shape_r': 0.62675, 'z_phot_std': 0.237117, 'shape_e1_ivar': 4497.357, 'nobs_r': 4, 'z_phot_median': 0.684147, 'z_spec': -99.0, 'shape_e1': 0.132065, 'fitbits': 0, 'type': 'DEV', 'z_phot_mean': 0.665358, 'mag_r': 20.687506, 'dered_flux_r': 6.324951}",True,0.0,-22.514882941207627,128360587664409.33,9906625172017571,9906625172017571,0.15811962487663767,inf,0.665358,0.988747631538339,17,2.5968511004702603e-15,7.790553301410782e-15,1.629753828048706,2.5968511004702603e-15,,,,,,,,,,,,287108070000.0,6.324951,20.497356,,,,,,,0.0,236.11942,5.308818,r,-19.829564684751233,1.2052448500000001,9.708758175228706,,9906625172079315,,293.6679747824006,0.0,0.1021583506423669,342.8004711758886,PHOT,0.940087,0.4700435,r,1.0248678,9.643080439883764,,0.988747631538339,0.07630180005014921,342.7514065044716,PHOT,0.237117,,,20.687506,4.0,4.0,4.0,354507750000.0,,0.132065,4497.357,-0.056993,2458.1836,0.62675,8737.926,DEV,0.665358,0.684147,0.237117,-99.0
