name,peak_phase,peak_mag,yse_pz,yse_field,ra,dec,tns_name,tns_redshift,tns_class,host_redshift,host_prob,host_sep_arcsec,best_host_catalog,host_absmag,best_redshift,host_name,high_host_confidence,peak_abs_mag,posted_before
2025gjj,60779.297,20.049,<https://ziggy.ucolick.org/yse/transient_detail/2025gjj|*YSE-PZ*>,757P2.F,131.66500514474455,49.144559566277614,2025gjj,,,0.229674,0.984882949040021,1.63148768360051,decals,-21.19775674706753,0.229674,9907737381634896.0,True,-20.0880655836828,False
2025fnu,60777.519,19.247,<https://ziggy.ucolick.org/yse/transient_detail/2025fnu|*YSE-PZ*>,585P2.E,256.29091818424456,31.17453559642934,2025fnu,,,0.148232,0.7485812894570614,3.910593026902109,decals,-20.136239719747568,,9906632716193072.0,False,,False
15DYSEbwf,60776.479,18.964,<https://ziggy.ucolick.org/yse/transient_detail/15DYSEbwf|*YSE-PZ*>,628P2.F,238.66657259914004,27.993529084545536,,,,0.163391,0.9813263454885688,0.8822836939620186,decals,-20.620904861221085,0.163391,9906631644417722.0,True,-20.41025164653247,False
2025gwy,60774.493,19.463,<https://ziggy.ucolick.org/yse/transient_detail/2025gwy|*YSE-PZ*>,481P2.D,241.45154583333328,32.229997222222224,2025gwy,,,0.025089,0.9999999999999752,0.2721492087499361,decals,-15.388043160037778,0.025089,9906633034433772.0,True,-15.77847227212506,False
2025cj,92.58549794057762,19.596,<https://ziggy.ucolick.org/yse/transient_detail/2025cj|*YSE-PZ*>,757P2.E,129.78317867529574,45.13062123368279,2025cj,,,0.091509,0.4269304836958358,11.297467728325488,decals,-16.724536763524497,,9907736352394878.0,False,,False
2025nz,88.26549794057792,17.923,<https://ziggy.ucolick.org/yse/transient_detail/2025nz|*YSE-PZ*>,585P2.F,255.29111778230427,20.67156521246193,2025nz,0.03,SN II,0.0305136999303805,0.8279015885214751,6.381916078269691,panstarrs,-21.600200728939647,0.03,1.3280255291240856e+17,True,-17.709337034385136,False
2025rg,87.38349794057285,18.83,<https://ziggy.ucolick.org/yse/transient_detail/2025rg|*YSE-PZ*>,481P2.F,244.361266009566,35.133316490647694,2025rg,,,0.107604,0.4526885889011413,29.03274567101805,decals,-18.63288803028967,,9907733489846826.0,False,,False
2025dcl,40.39049794057792,19.101,<https://ziggy.ucolick.org/yse/transient_detail/2025dcl|*YSE-PZ*>,529P2.D,215.24930088143364,26.83276615003162,2025dcl,,,0.062006,0.8526757762382131,4.897350475532504,decals,-18.95976078230573,0.062006,9906631219348052.0,True,-18.1245641875442,False
2025fol,12.550497940574132,18.06,<https://ziggy.ucolick.org/yse/transient_detail/2025fol|*YSE-PZ*>,585P2.F,191.8798156815025,20.993492136672977,2025fol,0.08,SN Ia-91T-like,0.176614,0.7790180733285803,2.186359383137652,decals,-17.7621581366155,0.08,9906629226596632.0,True,-19.727648561948914,False
2025hjp,10.198492037743565,19.541,<https://ziggy.ucolick.org/yse/transient_detail/2025hjp|*YSE-PZ*>,529P2.F,233.5228181068214,13.467422503328038,2025hjp,,,0.100587,0.9977111699788576,0.8016404963632089,decals,-18.822258262203743,0.100587,9906626531494652,True,-18.753502056352392,False
